pTr0,pTr2,pTr4,pH,pW,pS6,pS,pJ,pX0,pX1R,pX2,pX3,pX4,pX5,pTr0e,pTr2e,pTr3e,pTr4e,pTr5e,pHe,pWe,pS6e,pSe,pJe,pX0e,pX1Re,pX2e,pX3e,pX4e,pX5e,Cancer_type
-0.482897237,-0.485329542,-0.488415168,-0.451500744,-0.170419771,-0.451381426,-0.170441014,-0.125626793,-0.477413333,-0.488587515,-0.502663396,-0.511157191,-0.515658642,-0.517703838,-0.482897237,-0.481911079,-0.587402551,-0.476301628,-0.579045234,-0.458929262,-0.170153415,-0.459953207,-0.169555472,-0.170109614,-0.480944647,-0.484410077,-0.490991923,-0.496742701,-0.501532264,-0.506496057,HBC
-0.609289462,-0.610678441,-0.61228707,-0.513311836,-0.170635365,-0.516307765,-0.170661912,-0.125634085,-0.612625924,-0.606855685,-0.597882356,-0.58660677,-0.574163926,-0.561553692,-0.609289462,-0.609300756,-0.674161151,-0.606552243,-0.677057519,-0.532523161,-0.170357625,-0.531326089,-0.169759535,-0.170311,-0.610184691,-0.608519606,-0.604730876,-0.600254857,-0.59512707,-0.590033702,HCC
0.167120104,0.169069942,0.170614678,0.047481235,-0.154788492,0.051982135,-0.154771986,-0.123894947,0.17184717,0.163491713,0.15072231,0.134641128,0.120121971,0.10783248,0.167120104,0.162632396,0.124553503,0.160254638,0.105830614,0.070278563,-0.154724269,0.070778794,-0.154171702,-0.154762258,0.166517693,0.165815623,0.160776659,0.155265118,0.149644746,0.143324223,HBC
-0.241587465,-0.240497552,-0.239486877,-0.231047567,-0.161793059,-0.231564921,-0.161798251,-0.124654414,-0.245352055,-0.237987319,-0.228274942,-0.221291391,-0.214515365,-0.207700127,-0.241587465,-0.244695218,-0.271421645,-0.246464912,-0.289636752,-0.233160726,-0.161629661,-0.231101457,-0.161057239,-0.161629304,-0.243928008,-0.240699745,-0.236038236,-0.231426887,-0.226769072,-0.222443179,HCC
-0.241587465,-0.240497552,-0.239486877,-0.231047567,-0.161793059,-0.231564921,-0.161798251,-0.124654414,-0.245352055,-0.237987319,-0.228274942,-0.221291391,-0.214515365,-0.207700127,-0.241587465,-0.244695218,-0.271421645,-0.246464912,-0.289636752,-0.233160726,-0.161629661,-0.231101457,-0.161057239,-0.161629304,-0.243928008,-0.240699745,-0.236038236,-0.231426887,-0.226769072,-0.222443179,HCC
0.167120104,0.169069942,0.170614678,0.047481235,-0.154788492,0.051982135,-0.154771986,-0.123894947,0.17184717,0.163491713,0.15072231,0.134641128,0.120121971,0.10783248,0.167120104,0.162632396,0.124553503,0.160254638,0.105830614,0.070278563,-0.154724269,0.070778794,-0.154171702,-0.154762258,0.166517693,0.165815623,0.160776659,0.155265118,0.149644746,0.143324223,HBC
-0.241587465,-0.240497552,-0.239486877,-0.231047567,-0.161793059,-0.231564921,-0.161798251,-0.124654414,-0.245352055,-0.237987319,-0.228274942,-0.221291391,-0.214515365,-0.207700127,-0.241587465,-0.244695218,-0.271421645,-0.246464912,-0.289636752,-0.233160726,-0.161629661,-0.231101457,-0.161057239,-0.161629304,-0.243928008,-0.240699745,-0.236038236,-0.231426887,-0.226769072,-0.222443179,HCC
0.167120104,0.169069942,0.170614678,0.047481235,-0.154788492,0.051982135,-0.154771986,-0.123894947,0.17184717,0.163491713,0.15072231,0.134641128,0.120121971,0.10783248,0.167120104,0.162632396,0.124553503,0.160254638,0.105830614,0.070278563,-0.154724269,0.070778794,-0.154171702,-0.154762258,0.166517693,0.165815623,0.160776659,0.155265118,0.149644746,0.143324223,HBC
0.167120104,0.169069942,0.170614678,0.047481235,-0.154788492,0.051982135,-0.154771986,-0.123894947,0.17184717,0.163491713,0.15072231,0.134641128,0.120121971,0.10783248,0.167120104,0.162632396,0.124553503,0.160254638,0.105830614,0.070278563,-0.154724269,0.070778794,-0.154171702,-0.154762258,0.166517693,0.165815623,0.160776659,0.155265118,0.149644746,0.143324223,HBC
-0.241587465,-0.240497552,-0.239486877,-0.231047567,-0.161793059,-0.231564921,-0.161798251,-0.124654414,-0.245352055,-0.237987319,-0.228274942,-0.221291391,-0.214515365,-0.207700127,-0.241587465,-0.244695218,-0.271421645,-0.246464912,-0.289636752,-0.233160726,-0.161629661,-0.231101457,-0.161057239,-0.161629304,-0.243928008,-0.240699745,-0.236038236,-0.231426887,-0.226769072,-0.222443179,HCC
-0.390426151,-0.390417158,-0.390211043,-0.389600189,-0.169795281,-0.390309536,-0.169821895,-0.125594225,-0.389449479,-0.390669028,-0.393587266,-0.3950747,-0.397773833,-0.40416122,-0.390426151,-0.388754065,-0.366730321,-0.385612836,-0.354374627,-0.390664474,-0.169547654,-0.39154162,-0.16895739,-0.169511583,-0.38966644,-0.390287017,-0.392473982,-0.393112947,-0.394754375,-0.39734758,HBC
-0.556980391,-0.556988377,-0.556734932,-0.478295913,-0.170282103,-0.481760601,-0.170311688,-0.125615663,-0.562866505,-0.551465127,-0.536180139,-0.520941193,-0.507478813,-0.497324871,-0.556980391,-0.55660367,-0.54933122,-0.555251382,-0.549965786,-0.493907116,-0.170014958,-0.492627002,-0.169421212,-0.169972706,-0.558550409,-0.555276047,-0.549001219,-0.541633548,-0.534724923,-0.52829056,HCC
-0.556980391,-0.556988377,-0.556734932,-0.478295913,-0.170282103,-0.481760601,-0.170311688,-0.125615663,-0.562866505,-0.551465127,-0.536180139,-0.520941193,-0.507478813,-0.497324871,-0.556980391,-0.55660367,-0.54933122,-0.555251382,-0.549965786,-0.493907116,-0.170014958,-0.492627002,-0.169421212,-0.169972706,-0.558550409,-0.555276047,-0.549001219,-0.541633548,-0.534724923,-0.52829056,HCC
-0.390426151,-0.390417158,-0.390211043,-0.389600189,-0.169795281,-0.390309536,-0.169821895,-0.125594225,-0.389449479,-0.390669028,-0.393587266,-0.3950747,-0.397773833,-0.40416122,-0.390426151,-0.388754065,-0.366730321,-0.385612836,-0.354374627,-0.390664474,-0.169547654,-0.39154162,-0.16895739,-0.169511583,-0.38966644,-0.390287017,-0.392473982,-0.393112947,-0.394754375,-0.39734758,HBC
-0.556980391,-0.556988377,-0.556734932,-0.478295913,-0.170282103,-0.481760601,-0.170311688,-0.125615663,-0.562866505,-0.551465127,-0.536180139,-0.520941193,-0.507478813,-0.497324871,-0.556980391,-0.55660367,-0.54933122,-0.555251382,-0.549965786,-0.493907116,-0.170014958,-0.492627002,-0.169421212,-0.169972706,-0.558550409,-0.555276047,-0.549001219,-0.541633548,-0.534724923,-0.52829056,HCC
-0.390426151,-0.390417158,-0.390211043,-0.389600189,-0.169795281,-0.390309536,-0.169821895,-0.125594225,-0.389449479,-0.390669028,-0.393587266,-0.3950747,-0.397773833,-0.40416122,-0.390426151,-0.388754065,-0.366730321,-0.385612836,-0.354374627,-0.390664474,-0.169547654,-0.39154162,-0.16895739,-0.169511583,-0.38966644,-0.390287017,-0.392473982,-0.393112947,-0.394754375,-0.39734758,HBC
-0.076967743,-0.076006875,-0.075097539,-0.086949311,-0.150527846,-0.086449079,-0.150533068,-0.122749985,-0.080924005,-0.073235894,-0.063016909,-0.054538526,-0.048276842,-0.044528551,-0.076967743,-0.084491491,-0.281079667,-0.090839301,-0.279198489,-0.08527372,-0.150439113,-0.07719414,-0.149802125,-0.150482677,-0.081592383,-0.075978232,-0.068023233,-0.060471763,-0.053513545,-0.047335821,HCC
0.458132052,0.459853766,0.461219355,0.302215683,-0.134874041,0.308515455,-0.134857587,-0.120528329,0.462520282,0.454736483,0.442862651,0.429424009,0.413995607,0.39628442,0.458132052,0.445837822,0.107480216,0.435366947,0.124283199,0.331710699,-0.134941809,0.342853533,-0.134275102,-0.135057442,0.453491853,0.457007515,0.457790727,0.45747668,0.455922922,0.452876034,HBC
-0.409284192,-0.408062822,-0.407865331,-0.369062863,-0.167954577,-0.371666561,-0.167963422,-0.125422969,-0.413477429,-0.405162831,-0.394852228,-0.386090577,-0.376552305,-0.369254457,-0.409284192,-0.409416059,-0.207678702,-0.403375622,-0.276223123,-0.376512698,-0.167733168,-0.373618219,-0.167137184,-0.167703058,-0.410863561,-0.408038968,-0.402403139,-0.395782791,-0.389681214,-0.383909204,HCC
-0.129331319,-0.127149093,-0.127041891,-0.19649986,-0.165680719,-0.195687163,-0.165670671,-0.125253585,-0.125362009,-0.132038316,-0.143750185,-0.156688072,-0.166324177,-0.177760519,-0.129331319,-0.128558309,0.237237195,-0.117129449,0.129543001,-0.183136618,-0.165513945,-0.181159915,-0.164919725,-0.165499338,-0.128588139,-0.130003812,-0.133320389,-0.135280457,-0.138348571,-0.142112672,HBC
-0.409284192,-0.408062822,-0.407865331,-0.369062863,-0.167954577,-0.371666561,-0.167963422,-0.125422969,-0.413477429,-0.405162831,-0.394852228,-0.386090577,-0.376552305,-0.369254457,-0.409284192,-0.409416059,-0.207678702,-0.403375622,-0.276223123,-0.376512698,-0.167733168,-0.373618219,-0.167137184,-0.167703058,-0.410863561,-0.408038968,-0.402403139,-0.395782791,-0.389681214,-0.383909204,HCC
-0.129331319,-0.127149093,-0.127041891,-0.19649986,-0.165680719,-0.195687163,-0.165670671,-0.125253585,-0.125362009,-0.132038316,-0.143750185,-0.156688072,-0.166324177,-0.177760519,-0.129331319,-0.128558309,0.237237195,-0.117129449,0.129543001,-0.183136618,-0.165513945,-0.181159915,-0.164919725,-0.165499338,-0.128588139,-0.130003812,-0.133320389,-0.135280457,-0.138348571,-0.142112672,HBC
-0.129331319,-0.127149093,-0.127041891,-0.19649986,-0.165680719,-0.195687163,-0.165670671,-0.125253585,-0.125362009,-0.132038316,-0.143750185,-0.156688072,-0.166324177,-0.177760519,-0.129331319,-0.128558309,0.237237195,-0.117129449,0.129543001,-0.183136618,-0.165513945,-0.181159915,-0.164919725,-0.165499338,-0.128588139,-0.130003812,-0.133320389,-0.135280457,-0.138348571,-0.142112672,HBC
-0.409284192,-0.408062822,-0.407865331,-0.369062863,-0.167954577,-0.371666561,-0.167963422,-0.125422969,-0.413477429,-0.405162831,-0.394852228,-0.386090577,-0.376552305,-0.369254457,-0.409284192,-0.409416059,-0.207678702,-0.403375622,-0.276223123,-0.376512698,-0.167733168,-0.373618219,-0.167137184,-0.167703058,-0.410863561,-0.408038968,-0.402403139,-0.395782791,-0.389681214,-0.383909204,HCC
-0.409284192,-0.408062822,-0.407865331,-0.369062863,-0.167954577,-0.371666561,-0.167963422,-0.125422969,-0.413477429,-0.405162831,-0.394852228,-0.386090577,-0.376552305,-0.369254457,-0.409284192,-0.409416059,-0.207678702,-0.403375622,-0.276223123,-0.376512698,-0.167733168,-0.373618219,-0.167137184,-0.167703058,-0.410863561,-0.408038968,-0.402403139,-0.395782791,-0.389681214,-0.383909204,HCC
-0.129331319,-0.127149093,-0.127041891,-0.19649986,-0.165680719,-0.195687163,-0.165670671,-0.125253585,-0.125362009,-0.132038316,-0.143750185,-0.156688072,-0.166324177,-0.177760519,-0.129331319,-0.128558309,0.237237195,-0.117129449,0.129543001,-0.183136618,-0.165513945,-0.181159915,-0.164919725,-0.165499338,-0.128588139,-0.130003812,-0.133320389,-0.135280457,-0.138348571,-0.142112672,HBC
-0.46657881,-0.466578062,-0.46635275,-0.440810398,-0.17033432,-0.441482917,-0.170352929,-0.125622751,-0.461113907,-0.471485111,-0.485471082,-0.499670985,-0.515497827,-0.51815783,-0.46657881,-0.468681509,-0.383376775,-0.469240146,-0.37032518,-0.447143314,-0.170069795,-0.446575821,-0.169467456,-0.170025877,-0.466106809,-0.468004988,-0.47303551,-0.478574516,-0.483718425,-0.488426588,HBC
-0.60005845,-0.600071098,-0.599806795,-0.507264519,-0.170587027,-0.510708374,-0.170612084,-0.125631799,-0.603405659,-0.597181192,-0.588157003,-0.580109249,-0.574072956,-0.561810506,-0.60005845,-0.601817049,-0.558747791,-0.602557702,-0.558988699,-0.525856083,-0.170310323,-0.523758765,-0.169709746,-0.170263632,-0.601791219,-0.599239571,-0.594573287,-0.589977473,-0.585050133,-0.57981216,HCC
-0.477457761,-0.482340176,-0.485472909,-0.448146346,-0.170391659,-0.449095616,-0.170411487,-0.125625481,-0.471980191,-0.483914609,-0.496466857,-0.502197057,-0.503904263,-0.503115153,-0.477457761,-0.479797821,-0.694964257,-0.476919135,-0.590387984,-0.45501419,-0.170126552,-0.454637176,-0.169526355,-0.170083441,-0.476732233,-0.479148084,-0.484073093,-0.488151663,-0.491560547,-0.494586502,HBC
-0.606212458,-0.608987415,-0.610622692,-0.51141432,-0.170619463,-0.515014728,-0.170645209,-0.125633343,-0.609552502,-0.604212314,-0.594377096,-0.581538199,-0.567514705,-0.55330116,-0.606212458,-0.608105328,-0.735006688,-0.606901555,-0.68347389,-0.530308482,-0.170342429,-0.528318915,-0.169743064,-0.170296194,-0.607801812,-0.605543001,-0.60081703,-0.595395076,-0.589486267,-0.583296702,HCC
-0.587750433,-0.587755649,-0.587492042,-0.499316862,-0.170512113,-0.502960525,-0.170538619,-0.125628197,-0.59235874,-0.583548238,-0.571419612,-0.560652555,-0.54973796,-0.53495642,-0.587750433,-0.588754679,-0.658386382,-0.583482713,-0.663053934,-0.51686285,-0.170238961,-0.515426774,-0.169642914,-0.170194962,-0.589426258,-0.586544273,-0.581486705,-0.576010311,-0.5703542,-0.564047871,HCC
-0.444820907,-0.44480702,-0.444582938,-0.426760666,-0.170201889,-0.427786402,-0.170223059,-0.125616383,-0.44158535,-0.447385007,-0.455883006,-0.465275771,-0.472478836,-0.470685633,-0.444820907,-0.445590072,-0.559516183,-0.435519704,-0.554289933,-0.431245231,-0.169943643,-0.431846669,-0.169349311,-0.169904484,-0.44424824,-0.445562456,-0.449901273,-0.453883604,-0.457739205,-0.460558747,HBC
-0.532364358,-0.532430072,-0.533129251,-0.460927325,-0.170044197,-0.463701691,-0.170064387,-0.125600477,-0.535790386,-0.529432942,-0.520637865,-0.51235934,-0.500086047,-0.488348842,-0.532364358,-0.532907994,-0.62055913,-0.534149466,-0.604491547,-0.475107151,-0.169783352,-0.474647284,-0.169190106,-0.169743223,-0.53335009,-0.531636666,-0.527969233,-0.523866474,-0.519357214,-0.514740153,HCC
-0.346910345,-0.347003405,-0.348481321,-0.358896294,-0.169374713,-0.358385302,-0.16938472,-0.12556738,-0.341584776,-0.351720907,-0.366111897,-0.379903845,-0.384705026,-0.38829355,-0.346910345,-0.346865253,-0.49264581,-0.348309229,-0.450764341,-0.357430215,-0.169138226,-0.35975738,-0.168548845,-0.169105907,-0.345117743,-0.348497721,-0.355293996,-0.361704615,-0.3675876,-0.373393401,HBC
-0.532364358,-0.532430072,-0.533129251,-0.460927325,-0.170044197,-0.463701691,-0.170064387,-0.125600477,-0.535790386,-0.529432942,-0.520637865,-0.51235934,-0.500086047,-0.488348842,-0.532364358,-0.532907994,-0.62055913,-0.534149466,-0.604491547,-0.475107151,-0.169783352,-0.474647284,-0.169190106,-0.169743223,-0.53335009,-0.531636666,-0.527969233,-0.523866474,-0.519357214,-0.514740153,HCC
-0.346910345,-0.347003405,-0.348481321,-0.358896294,-0.169374713,-0.358385302,-0.16938472,-0.12556738,-0.341584776,-0.351720907,-0.366111897,-0.379903845,-0.384705026,-0.38829355,-0.346910345,-0.346865253,-0.49264581,-0.348309229,-0.450764341,-0.357430215,-0.169138226,-0.35975738,-0.168548845,-0.169105907,-0.345117743,-0.348497721,-0.355293996,-0.361704615,-0.3675876,-0.373393401,HBC
-0.532364358,-0.532430072,-0.533129251,-0.460927325,-0.170044197,-0.463701691,-0.170064387,-0.125600477,-0.535790386,-0.529432942,-0.520637865,-0.51235934,-0.500086047,-0.488348842,-0.532364358,-0.532907994,-0.62055913,-0.534149466,-0.604491547,-0.475107151,-0.169783352,-0.474647284,-0.169190106,-0.169743223,-0.53335009,-0.531636666,-0.527969233,-0.523866474,-0.519357214,-0.514740153,HCC
-0.346910345,-0.347003405,-0.348481321,-0.358896294,-0.169374713,-0.358385302,-0.16938472,-0.12556738,-0.341584776,-0.351720907,-0.366111897,-0.379903845,-0.384705026,-0.38829355,-0.346910345,-0.346865253,-0.49264581,-0.348309229,-0.450764341,-0.357430215,-0.169138226,-0.35975738,-0.168548845,-0.169105907,-0.345117743,-0.348497721,-0.355293996,-0.361704615,-0.3675876,-0.373393401,HBC
-0.070813735,-0.071241257,-0.070380948,-0.081291662,-0.149989255,-0.080813919,-0.149988089,-0.122646069,-0.074777162,-0.067513057,-0.056422714,-0.046369492,-0.038512911,-0.033143866,-0.070813735,-0.073503378,-0.459753069,-0.081832727,-0.391397441,-0.079633151,-0.149899688,-0.07595388,-0.149345394,-0.149933921,-0.073092121,-0.06982901,-0.063409857,-0.057610996,-0.051995629,-0.046879447,HCC
0.469011003,0.468278345,0.469557265,0.312217179,-0.133921929,0.318477194,-0.133894182,-0.120344629,0.473386567,0.464853217,0.454519757,0.443865088,0.431256119,0.416410072,0.469011003,0.46526242,-0.208375587,0.451288616,-0.074060202,0.341682001,-0.133988222,0.345046045,-0.1334677,-0.13408736,0.468518472,0.467878004,0.465946175,0.462533895,0.458606268,0.453682805,HBC
-0.070813735,-0.071241257,-0.070380948,-0.081291662,-0.149989255,-0.080813919,-0.149988089,-0.122646069,-0.074777162,-0.067513057,-0.056422714,-0.046369492,-0.038512911,-0.033143866,-0.070813735,-0.073503378,-0.459753069,-0.081832727,-0.391397441,-0.079633151,-0.149899688,-0.07595388,-0.149345394,-0.149933921,-0.073092121,-0.06982901,-0.063409857,-0.057610996,-0.051995629,-0.046879447,HCC
0.469011003,0.468278345,0.469557265,0.312217179,-0.133921929,0.318477194,-0.133894182,-0.120344629,0.473386567,0.464853217,0.454519757,0.443865088,0.431256119,0.416410072,0.469011003,0.46526242,-0.208375587,0.451288616,-0.074060202,0.341682001,-0.133988222,0.345046045,-0.1334677,-0.13408736,0.468518472,0.467878004,0.465946175,0.462533895,0.458606268,0.453682805,HBC
-0.576980918,-0.576994577,-0.576737599,-0.492067299,-0.170439969,-0.495646457,-0.170466534,-0.12562443,-0.581601765,-0.572770107,-0.560608338,-0.548944768,-0.538332635,-0.530832682,-0.576980918,-0.573197739,-0.511906386,-0.570341048,-0.526768925,-0.508902109,-0.170168266,-0.510574388,-0.169577819,-0.170123292,-0.57641805,-0.575742566,-0.572383757,-0.567918317,-0.563612152,-0.559326848,HCC
-0.425782742,-0.425783779,-0.425571417,-0.413945012,-0.170074354,-0.414856716,-0.170095628,-0.125609725,-0.422569352,-0.428331611,-0.436771021,-0.444578945,-0.452316696,-0.46339576,-0.425782742,-0.418088778,-0.300571335,-0.412288093,-0.31336761,-0.417172367,-0.169818669,-0.423268703,-0.169234239,-0.169777787,-0.421252553,-0.426467381,-0.433809236,-0.439578715,-0.445820726,-0.452213001,HBC
-0.425782742,-0.425783779,-0.425571417,-0.413945012,-0.170074354,-0.414856716,-0.170095628,-0.125609725,-0.422569352,-0.428331611,-0.436771021,-0.444578945,-0.452316696,-0.46339576,-0.425782742,-0.418088778,-0.300571335,-0.412288093,-0.31336761,-0.417172367,-0.169818669,-0.423268703,-0.169234239,-0.169777787,-0.421252553,-0.426467381,-0.433809236,-0.439578715,-0.445820726,-0.452213001,HBC
-0.576980918,-0.576994577,-0.576737599,-0.492067299,-0.170439969,-0.495646457,-0.170466534,-0.12562443,-0.581601765,-0.572770107,-0.560608338,-0.548944768,-0.538332635,-0.530832682,-0.576980918,-0.573197739,-0.511906386,-0.570341048,-0.526768925,-0.508902109,-0.170168266,-0.510574388,-0.169577819,-0.170123292,-0.57641805,-0.575742566,-0.572383757,-0.567918317,-0.563612152,-0.559326848,HCC
0.368380703,0.370172774,0.369964055,0.221809323,-0.142138178,0.226230459,-0.142068958,-0.121849146,0.372873434,0.36491333,0.351990001,0.339727144,0.326639592,0.311207707,0.368380703,0.361278582,-0.081179601,0.348406945,0.03638197,0.24996018,-0.142185566,0.259714278,-0.141617145,-0.14232321,0.365567061,0.367531395,0.365994425,0.364607749,0.364901947,0.365053972,HBC
-0.127738312,-0.126737644,-0.126718864,-0.132433604,-0.154637025,-0.132996079,-0.154612399,-0.123497145,-0.13163546,-0.124047081,-0.114421776,-0.105278274,-0.097692418,-0.09265477,-0.127738312,-0.132324986,-0.387800807,-0.14003086,-0.328922482,-0.131518377,-0.154536764,-0.124224379,-0.153955374,-0.154592779,-0.131329705,-0.126593109,-0.119950592,-0.113005887,-0.105002316,-0.097015031,HCC
-0.100045274,-0.099066316,-0.098142774,-0.108890756,-0.152438667,-0.109064759,-0.152417759,-0.123104514,-0.103974666,-0.096331888,-0.086183923,-0.078231061,-0.071217375,-0.066031471,-0.100045274,-0.099033135,-0.044458135,-0.094900477,-0.06629039,-0.106359078,-0.15237854,-0.110066696,-0.151892797,-0.152359086,-0.100255243,-0.099233032,-0.09661013,-0.093484577,-0.091156467,-0.089567621,HCC
-0.496495926,-0.498888965,-0.498703207,-0.460493969,-0.170485458,-0.460816745,-0.170511275,-0.125629805,-0.492099113,-0.50101999,-0.510911383,-0.521272169,-0.524097906,-0.526463796,-0.496495926,-0.494394076,-0.369538427,-0.49328582,-0.422640684,-0.468655482,-0.1702163,-0.472089666,-0.169621076,-0.170171879,-0.493784626,-0.497855045,-0.503935847,-0.509986723,-0.516532717,-0.52240493,HBC
-0.616981972,-0.618348739,-0.618106811,-0.518399127,-0.170672523,-0.521645139,-0.170701657,-0.125635789,-0.62093338,-0.613888491,-0.602548079,-0.592328614,-0.578937851,-0.566509027,-0.616981972,-0.616362141,-0.55091971,-0.616159866,-0.588582549,-0.538025092,-0.170393198,-0.538191445,-0.169796646,-0.170346222,-0.617448015,-0.61612516,-0.612052998,-0.607746739,-0.603612531,-0.599033038,HCC
-0.439381432,-0.439371808,-0.440760516,-0.423081709,-0.17016602,-0.424050052,-0.170186851,-0.125614546,-0.436152208,-0.441941179,-0.451176386,-0.457589465,-0.464154418,-0.467310986,-0.439381432,-0.441923233,-0.320490169,-0.445714677,-0.375534545,-0.427239423,-0.169909364,-0.426654057,-0.169306709,-0.169865658,-0.439757407,-0.440033871,-0.443171102,-0.445707119,-0.449702509,-0.454211283,HBC
-0.584673429,-0.584681057,-0.585329773,-0.497235749,-0.170491823,-0.500846945,-0.170518136,-0.125627158,-0.589285318,-0.580468772,-0.568757169,-0.556304563,-0.545029001,-0.533047449,-0.584673429,-0.58668042,-0.523174078,-0.589249808,-0.561935534,-0.514596844,-0.17021957,-0.512489416,-0.169618814,-0.170172999,-0.586885882,-0.583416861,-0.57767958,-0.571385035,-0.565808,-0.560457236,HCC
-0.643136508,-0.644444697,-0.644181036,-0.534705991,-0.170773278,-0.538750169,-0.170803575,-0.125639767,-0.648302003,-0.638749817,-0.624466102,-0.610799107,-0.596191539,-0.58065635,-0.643136508,-0.644146374,-0.622121457,-0.644165005,-0.620459632,-0.556328954,-0.17049027,-0.554388052,-0.169891889,-0.170442516,-0.645128283,-0.641644728,-0.635736593,-0.629577123,-0.623286774,-0.617160414,HCC
-0.542731469,-0.545020955,-0.544796779,-0.489320967,-0.170663572,-0.491054726,-0.170691445,-0.125636836,-0.540480899,-0.544969421,-0.54965769,-0.553923994,-0.554598684,-0.551473193,-0.542731469,-0.54351057,-0.495407665,-0.542792829,-0.478992451,-0.501012738,-0.170387903,-0.500721754,-0.169789446,-0.170342106,-0.542717334,-0.542968105,-0.545803303,-0.548578103,-0.55131251,-0.554450197,HBC
-0.643136508,-0.644444697,-0.644181036,-0.534705991,-0.170773278,-0.538750169,-0.170803575,-0.125639767,-0.648302003,-0.638749817,-0.624466102,-0.610799107,-0.596191539,-0.58065635,-0.643136508,-0.644146374,-0.622121457,-0.644165005,-0.620459632,-0.556328954,-0.17049027,-0.554388052,-0.169891889,-0.170442516,-0.645128283,-0.641644728,-0.635736593,-0.629577123,-0.623286774,-0.617160414,HCC
-0.542731469,-0.545020955,-0.544796779,-0.489320967,-0.170663572,-0.491054726,-0.170691445,-0.125636836,-0.540480899,-0.544969421,-0.54965769,-0.553923994,-0.554598684,-0.551473193,-0.542731469,-0.54351057,-0.495407665,-0.542792829,-0.478992451,-0.501012738,-0.170387903,-0.500721754,-0.169789446,-0.170342106,-0.542717334,-0.542968105,-0.545803303,-0.548578103,-0.55131251,-0.554450197,HBC
-0.243560308,-0.241288538,-0.246009223,-0.28329433,-0.167987961,-0.281081645,-0.167995209,-0.125464319,-0.238355073,-0.247517263,-0.264643677,-0.274662945,-0.282314837,-0.292851329,-0.243560308,-0.237381156,-0.318498286,-0.232519449,-0.304298092,-0.276164178,-0.167777522,-0.284964612,-0.167208225,-0.167740228,-0.238966516,-0.245057586,-0.255038583,-0.265765789,-0.275446595,-0.285083931,HBC
-0.473901279,-0.472629256,-0.475162805,-0.418160784,-0.169259738,-0.419972536,-0.169278368,-0.125542177,-0.477395378,-0.470486995,-0.463239293,-0.452826637,-0.442165935,-0.43435906,-0.473901279,-0.470974999,-0.522047309,-0.46864947,-0.521638477,-0.429136556,-0.169013629,-0.43233849,-0.168431743,-0.168970685,-0.473302433,-0.47312262,-0.471256723,-0.469595771,-0.467234864,-0.464785227,HCC
-0.61544347,-0.614060492,-0.612819671,-0.517272013,-0.170665654,-0.520835271,-0.170694492,-0.125635473,-0.620019533,-0.610838246,-0.599183441,-0.590033498,-0.584875166,-0.575331512,-0.61544347,-0.614901254,-0.651947701,-0.613616947,-0.643901376,-0.536928755,-0.170386354,-0.535498604,-0.169789566,-0.170340374,-0.616781351,-0.614053051,-0.609590687,-0.604367972,-0.599713759,-0.594898132,HCC
-0.493776188,-0.491308275,-0.489356691,-0.458501477,-0.170473315,-0.459385073,-0.170498609,-0.125629246,-0.490483631,-0.495627819,-0.504963432,-0.517214903,-0.53459379,-0.542060035,-0.493776188,-0.491811544,-0.548133992,-0.488790491,-0.520432368,-0.466717396,-0.170204202,-0.467329309,-0.169608561,-0.170161541,-0.49260611,-0.494192006,-0.499583015,-0.504013795,-0.509640533,-0.515095313,HBC
-0.493776188,-0.491308275,-0.489356691,-0.458501477,-0.170473315,-0.459385073,-0.170498609,-0.125629246,-0.490483631,-0.495627819,-0.504963432,-0.517214903,-0.53459379,-0.542060035,-0.493776188,-0.491811544,-0.548133992,-0.488790491,-0.520432368,-0.466717396,-0.170204202,-0.467329309,-0.169608561,-0.170161541,-0.49260611,-0.494192006,-0.499583015,-0.504013795,-0.509640533,-0.515095313,HBC
-0.61544347,-0.614060492,-0.612819671,-0.517272013,-0.170665654,-0.520835271,-0.170694492,-0.125635473,-0.620019533,-0.610838246,-0.599183441,-0.590033498,-0.584875166,-0.575331512,-0.61544347,-0.614901254,-0.651947701,-0.613616947,-0.643901376,-0.536928755,-0.170386354,-0.535498604,-0.169789566,-0.170340374,-0.616781351,-0.614053051,-0.609590687,-0.604367972,-0.599713759,-0.594898132,HCC
-0.61544347,-0.614060492,-0.612819671,-0.517272013,-0.170665654,-0.520835271,-0.170694492,-0.125635473,-0.620019533,-0.610838246,-0.599183441,-0.590033498,-0.584875166,-0.575331512,-0.61544347,-0.614901254,-0.651947701,-0.613616947,-0.643901376,-0.536928755,-0.170386354,-0.535498604,-0.169789566,-0.170340374,-0.616781351,-0.614053051,-0.609590687,-0.604367972,-0.599713759,-0.594898132,HCC
-0.493776188,-0.491308275,-0.489356691,-0.458501477,-0.170473315,-0.459385073,-0.170498609,-0.125629246,-0.490483631,-0.495627819,-0.504963432,-0.517214903,-0.53459379,-0.542060035,-0.493776188,-0.491811544,-0.548133992,-0.488790491,-0.520432368,-0.466717396,-0.170204202,-0.467329309,-0.169608561,-0.170161541,-0.49260611,-0.494192006,-0.499583015,-0.504013795,-0.509640533,-0.515095313,HBC
